customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,HasInternetService,TotalServices,LoyaltyCategory,AvgMonthlyCharges,HadPriceIncrease,HasFamilySupport,IsHighValue,ChargeDifference,TotalChargesCategory
8894-JVDCV,0,0,0,0,62,1,1,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),115.05,7133.45,0,0,6,Long-term,115.05564516129031,0,0,1,-0.005645161290317446,Very High
2023-VQFDL,1,0,0,0,18,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.0,348.8,0,1,0,Loyal,19.37777777777778,0,0,0,-0.37777777777778,Low
1345-GKDZZ,1,0,0,1,6,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.55,128.6,0,1,0,New,21.433333333333334,0,1,0,-1.8833333333333329,Low
2014-MKGMH,0,0,0,0,46,1,1,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Electronic check,101.1,4674.4,0,0,3,Long-term,101.61739130434782,0,0,1,-0.5173913043478251,Very High
5628-FCGYG,1,0,0,0,21,1,1,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,84.1,1737.45,0,0,1,Loyal,82.7357142857143,1,0,0,1.3642857142856997,High
2560-WBWXF,1,0,0,0,68,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),24.15,1498.85,0,1,0,Long-term,22.04191176470588,1,0,0,2.108088235294119,High
0248-IPDFW,0,0,0,0,1,1,1,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,50.1,50.1,0,0,0,New,50.1,0,0,0,0.0,Low
7978-DKUQH,0,0,1,0,25,1,0,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,74.6,1797.75,0,0,1,Very Loyal,71.91,1,1,0,2.6899999999999977,High
4335-UPJSI,0,0,0,1,24,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.75,498.1,0,1,0,Loyal,20.754166666666666,0,1,0,-1.0041666666666664,Medium
0524-IAVZO,0,0,1,0,30,1,1,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,85.0,2624.25,1,0,1,Very Loyal,87.475,0,1,0,-2.4749999999999943,High
2737-YNGYW,0,0,0,0,2,1,0,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,80.55,184.1,1,0,1,New,92.05,0,0,0,-11.5,Low
1784-EZDKJ,1,0,1,0,51,1,1,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),106.8,5498.8,0,0,4,Long-term,107.81960784313726,0,1,1,-1.0196078431372655,Very High
9297-FVVDH,0,0,1,1,57,1,1,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Electronic check,84.5,4845.4,0,0,5,Long-term,85.00701754385965,0,1,1,-0.5070175438596465,Very High
8007-YYPWD,0,0,0,0,15,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),25.05,369.1,0,1,0,Loyal,24.60666666666667,1,0,0,0.4433333333333316,Low
7101-HRBLJ,0,0,1,1,72,1,0,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),83.7,6096.9,0,0,6,Long-term,84.67916666666666,0,1,1,-0.9791666666666572,Very High
5159-YFPKQ,0,0,0,0,2,1,0,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,75.8,160.75,1,0,1,New,80.375,0,0,0,-4.575000000000003,Low
6635-CPNUN,1,0,1,0,28,1,1,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,0,Credit card (automatic),96.6,2684.35,0,0,3,Very Loyal,95.86964285714285,1,1,0,0.7303571428571445,High
4021-RQSNY,1,1,1,0,29,1,1,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,98.5,3004.15,1,0,3,Very Loyal,103.59137931034483,0,1,0,-5.091379310344834,High
5453-YBTWV,1,0,1,1,70,1,0,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,1,Credit card (automatic),101.1,6994.8,0,0,5,Long-term,99.92571428571429,1,1,1,1.174285714285702,Very High
5039-LZRQT,0,0,0,0,13,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.2,273.25,0,1,0,Loyal,21.01923076923077,0,0,0,-0.8192307692307708,Low
2931-VUVJN,0,1,1,0,59,1,1,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,1,Electronic check,94.05,5483.9,0,0,4,Long-term,92.94745762711864,1,1,1,1.1025423728813593,Very High
9061-TIHDA,1,1,1,0,13,1,1,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.25,1233.65,1,0,2,Loyal,94.89615384615385,1,1,0,0.35384615384614904,Medium
8699-ASUFO,1,1,1,0,7,1,1,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,74.4,527.9,1,0,0,New,75.41428571428571,0,1,0,-1.0142857142857054,Medium
6418-PIQSP,0,0,1,0,62,1,0,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Mailed check,81.0,4985.9,0,0,5,Long-term,80.41774193548386,1,1,1,0.5822580645161395,Very High
8220-OCUFY,0,0,0,0,21,1,0,DSL,Yes,No,Yes,Yes,No,No,One year,1,Electronic check,60.25,1258.35,0,0,3,Loyal,59.921428571428564,1,0,0,0.3285714285714363,Medium
3995-WFCSM,0,0,0,0,2,1,0,DSL,No,No,Yes,No,No,Yes,Month-to-month,0,Electronic check,60.85,111.4,0,0,2,New,55.7,1,0,0,5.149999999999999,Low
1895-QTKDO,0,0,0,0,1,1,0,DSL,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),43.95,43.95,0,0,0,New,43.95,0,0,0,0.0,Low
2038-OEQZH,1,0,0,0,4,1,0,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,0,Electronic check,86.05,308.1,0,0,2,New,77.025,1,0,0,9.024999999999991,Low
1178-PZGAB,0,0,0,0,19,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.25,383.65,0,1,0,Loyal,20.192105263157895,1,0,0,0.05789473684210478,Low
7927-AUXBZ,0,0,0,0,30,1,0,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,0,Electronic check,85.15,2555.9,1,0,2,Very Loyal,85.19666666666667,0,0,0,-0.046666666666666856,High
2626-VEEWG,1,0,1,1,67,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),19.4,1284.2,0,1,0,Long-term,19.16716417910448,1,1,0,0.23283582089552013,Medium
2878-RMWXY,1,1,1,0,72,1,1,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,1,Credit card (automatic),102.65,7550.3,0,0,4,Long-term,104.86527777777778,0,1,1,-2.2152777777777715,Very High
1657-DYMBM,1,0,1,0,53,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.9,1110.05,0,1,0,Long-term,20.944339622641508,0,1,0,-1.044339622641509,Medium
7311-MQJCH,0,0,0,0,5,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,19.55,99.6,0,1,0,New,19.919999999999998,0,0,0,-0.36999999999999744,Low
7375-WMVMT,1,1,1,0,71,1,0,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,1,Credit card (automatic),95.5,6707.15,0,0,4,Long-term,94.4669014084507,1,1,1,1.0330985915493045,Very High
1136-XGEQU,0,0,1,1,50,1,1,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),84.15,4164.4,0,0,5,Long-term,83.288,1,1,0,0.862000000000009,Very High
2530-FMFXO,1,0,1,1,56,1,1,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,1,Electronic check,103.2,5873.75,0,0,4,Long-term,104.88839285714286,0,1,1,-1.6883928571428584,Very High
6844-DZKRF,1,0,0,0,2,1,0,DSL,No,No,No,Yes,No,No,Month-to-month,1,Credit card (automatic),50.2,109.25,0,0,1,New,54.625,0,0,0,-4.424999999999997,Low
4695-WJZUE,0,1,0,0,2,1,1,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,88.55,179.25,1,0,2,New,89.625,0,0,0,-1.0750000000000028,Low
7619-ODSGN,1,0,1,1,24,1,1,DSL,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,54.75,1338.15,1,0,1,Loyal,55.75625,0,1,0,-1.0062500000000014,Medium
5970-GHJAW,1,0,1,1,46,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.95,862.4,0,1,0,Long-term,18.747826086956522,1,1,0,1.2021739130434774,Medium
8879-XUAHX,1,0,1,0,71,1,1,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,116.25,8564.75,0,0,6,Long-term,120.63028169014085,0,1,1,-4.380281690140848,Very High
3689-MOZGR,0,0,0,0,29,0,0,DSL,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,31.2,926.2,0,0,1,Very Loyal,31.93793103448276,0,0,0,-0.7379310344827594,Medium
4195-PNGZS,1,0,1,1,69,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),24.45,1718.2,0,1,0,Long-term,24.90144927536232,0,1,0,-0.4514492753623216,High
5003-XZWWO,1,0,1,0,71,1,1,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),84.2,5956.85,0,0,5,Long-term,83.8992957746479,1,1,1,0.3007042253521064,Very High
3988-RQIXO,0,1,0,0,1,1,0,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,91.3,91.3,1,0,2,New,91.3,0,0,0,0.0,Low
7622-FWGEW,1,1,1,0,56,1,0,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),85.65,4824.45,0,0,6,Long-term,86.15089285714285,0,1,1,-0.5008928571428442,Very High
6922-NCEDI,1,0,0,1,56,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,21.2,1238.65,0,1,0,Long-term,22.118750000000002,0,1,0,-0.9187500000000028,Medium
2514-GINMM,1,0,0,0,1,1,0,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,79.5,79.5,1,0,1,New,79.5,0,0,0,0.0,Low
9891-NQDBD,0,0,1,0,28,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,25.55,672.2,0,1,0,Very Loyal,24.00714285714286,1,1,0,1.542857142857141,Medium
6131-IUNXN,0,0,1,1,19,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.2,382.2,0,1,0,Loyal,20.11578947368421,1,1,0,0.08421052631578974,Low
8548-AWOFC,1,0,1,0,66,1,1,DSL,No,No,No,Yes,No,Yes,Month-to-month,0,Electronic check,63.85,4264.6,0,0,2,Long-term,64.61515151515152,0,1,0,-0.7651515151515227,Very High
9798-DRYDS,0,0,1,1,17,1,1,DSL,No,No,Yes,Yes,No,No,One year,1,Mailed check,61.95,1070.7,0,0,2,Loyal,62.98235294117647,0,1,0,-1.0323529411764696,Medium
8532-UEFWH,1,0,1,1,52,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.75,1345.85,0,1,0,Long-term,25.881730769230767,0,1,0,-0.1317307692307672,Medium
6296-DDOOR,0,0,0,0,19,1,0,DSL,No,Yes,No,No,Yes,No,One year,0,Electronic check,58.2,1045.25,0,0,2,Loyal,55.01315789473684,1,0,0,3.1868421052631604,Medium
7951-VRDVK,0,0,0,0,36,1,0,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,0,Bank transfer (automatic),85.85,3003.55,0,0,6,Very Loyal,83.43194444444445,1,0,0,2.41805555555554,High
5931-FLJJF,1,1,1,0,7,1,0,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,70.1,467.55,1,0,0,New,66.79285714285714,1,1,0,3.30714285714285,Medium
4815-YOSUK,1,0,1,1,72,1,1,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,1,Credit card (automatic),104.9,7537.5,0,0,5,Long-term,104.6875,1,1,1,0.21250000000000568,Very High
2659-VXMWZ,1,0,1,1,67,1,1,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,111.3,7482.1,1,0,5,Long-term,111.67313432835822,0,1,1,-0.37313432835821914,Very High
0380-NEAVX,1,1,0,0,34,1,0,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,99.85,3343.15,0,0,4,Very Loyal,98.32794117647059,1,0,0,1.522058823529406,High
3207-OYBWH,1,1,1,0,57,1,1,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Bank transfer (automatic),95.25,5427.05,1,0,3,Long-term,95.21140350877194,1,1,1,0.038596491228062746,Very High
4285-GYRQC,0,0,1,0,7,1,0,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,86.25,587.1,1,0,2,New,83.87142857142858,1,1,0,2.3785714285714192,Medium
7216-EWTRS,0,1,1,0,1,1,1,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.8,100.8,1,0,3,New,100.8,0,1,0,0.0,Low
4365-MSDYN,1,0,1,0,8,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),19.55,161.15,0,1,0,New,20.14375,0,1,0,-0.59375,Low
7036-TYDEC,0,0,0,0,69,1,1,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,0,Electronic check,104.0,7028.5,0,0,4,Long-term,101.8623188405797,1,0,1,2.1376811594202962,Very High
5802-ADBRC,0,0,1,0,50,1,1,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,1,Mailed check,104.4,5232.9,0,0,4,Long-term,104.65799999999999,0,1,1,-0.25799999999998136,Very High
8076-FEZKJ,1,0,0,0,10,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.5,225.85,0,1,0,New,22.585,0,0,0,-3.085000000000001,Low
5197-YPYBZ,0,0,1,1,12,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.25,274.7,0,1,0,New,22.891666666666666,1,1,0,2.3583333333333343,Low
8337-MSSXB,0,0,0,0,14,1,0,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,86.3,1180.95,1,0,2,Loyal,84.35357142857143,1,0,0,1.9464285714285694,Medium
4312-GVYNH,0,0,1,0,70,0,0,DSL,Yes,No,Yes,Yes,No,Yes,Two year,1,Bank transfer (automatic),49.85,3370.2,0,0,4,Long-term,48.145714285714284,1,1,0,1.7042857142857173,High
8495-LJDFO,0,1,0,0,64,1,1,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),108.95,7111.3,0,0,5,Long-term,111.1140625,0,0,1,-2.1640625,Very High
0839-JTCUD,0,0,1,1,66,1,1,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),89.9,5958.85,0,0,6,Long-term,90.28560606060607,0,1,1,-0.38560606060606517,Very High
5494-WOZRZ,0,0,1,1,71,1,0,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),82.0,5999.85,0,0,5,Long-term,84.5049295774648,0,1,1,-2.504929577464793,Very High
1302-UHBDD,1,1,0,0,20,1,0,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,89.95,1648.45,0,0,2,Loyal,82.4225,1,0,0,7.527500000000003,High
2234-EOFPT,1,0,1,0,72,1,0,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),79.35,5753.25,0,0,5,Long-term,79.90625,0,1,1,-0.5562500000000057,Very High
8619-IJNDK,0,0,1,1,71,1,0,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Credit card (automatic),64.05,4492.9,0,0,4,Long-term,63.28028169014084,1,1,1,0.769718309859158,Very High
8378-LKJAF,1,0,1,1,38,1,1,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),101.15,3956.7,0,0,3,Long-term,104.1236842105263,0,1,0,-2.973684210526301,Very High
8182-BJDSI,0,0,0,0,28,1,1,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,89.95,2625.55,1,0,2,Very Loyal,93.76964285714287,0,0,0,-3.819642857142867,High
2528-HFYZX,1,1,1,0,17,1,0,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,76.45,1233.4,1,0,1,Loyal,72.5529411764706,1,1,0,3.897058823529406,Medium
1153-GNOLC,1,0,0,0,33,0,0,DSL,No,Yes,No,No,Yes,No,One year,1,Electronic check,39.1,1309.0,0,0,2,Very Loyal,39.666666666666664,0,0,0,-0.5666666666666629,Medium
3298-QEICA,0,0,1,1,23,0,0,DSL,Yes,No,No,Yes,No,No,Two year,0,Mailed check,34.6,813.45,0,0,2,Loyal,35.36739130434783,0,1,0,-0.7673913043478251,Medium
0788-DXBFY,1,0,1,1,58,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Electronic check,19.55,1108.8,0,1,0,Long-term,19.117241379310343,1,1,0,0.43275862068965765,Medium
3597-YASZG,0,1,1,0,70,1,1,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),104.45,7349.35,0,0,4,Long-term,104.99071428571429,0,1,1,-0.5407142857142873,Very High
3496-LFSZU,1,0,1,0,4,1,0,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,70.5,294.2,0,0,0,New,73.55,0,1,0,-3.049999999999997,Low
5242-UOWHD,1,0,1,1,45,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.35,929.2,0,1,0,Long-term,20.64888888888889,0,1,0,-0.2988888888888894,Medium
2482-CZGBB,1,0,0,0,10,1,0,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.0,740.0,1,0,0,New,74.0,0,0,0,-4.0,Medium
6479-SZPLM,1,0,1,1,36,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.45,754.5,0,1,0,Very Loyal,20.958333333333332,0,1,0,-1.5083333333333329,Medium
8097-VBQTZ,1,0,0,0,54,1,0,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,1,Mailed check,69.9,3883.3,0,0,4,Long-term,71.91296296296296,0,0,0,-2.012962962962959,Very High
4500-HKANN,1,0,1,1,23,1,1,DSL,No,Yes,No,Yes,No,No,Two year,0,Mailed check,59.7,1414.2,0,0,2,Loyal,61.48695652173913,0,1,0,-1.7869565217391283,High
9917-KWRBE,0,0,1,1,41,1,1,DSL,Yes,Yes,Yes,No,Yes,No,One year,1,Credit card (automatic),78.35,3211.2,0,0,4,Long-term,78.32195121951219,1,1,0,0.02804878048780779,High
3420-ZDBMA,1,1,0,0,5,1,0,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,71.45,371.6,0,0,0,New,74.32000000000001,0,0,0,-2.8700000000000045,Low
2212-LYASK,1,0,1,1,27,0,0,DSL,No,Yes,Yes,No,No,Yes,One year,1,Credit card (automatic),45.85,1246.4,0,0,3,Very Loyal,46.162962962962965,0,1,0,-0.31296296296296333,Medium
1393-IMKZG,0,0,0,0,1,1,0,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,95.85,95.85,0,0,3,New,95.85,0,0,0,0.0,Low
8069-RHUXK,0,0,1,1,67,0,0,DSL,Yes,No,No,Yes,No,No,Two year,0,Credit card (automatic),35.7,2545.7,0,0,2,Long-term,37.9955223880597,0,1,0,-2.2955223880596947,High
3398-GCPMU,0,1,1,1,72,1,1,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),89.55,6448.85,0,0,6,Long-term,89.56736111111111,0,1,1,-0.01736111111111427,Very High
2908-WGAXL,0,0,1,1,56,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),24.95,1468.9,0,1,0,Long-term,26.230357142857144,0,1,0,-1.2803571428571452,High
3378-AJRAO,1,0,1,1,44,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,24.85,1013.6,0,1,0,Long-term,23.036363636363635,1,1,0,1.8136363636363662,Medium
1013-QCWAM,0,1,1,0,66,1,1,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,100.8,6690.75,0,0,3,Long-term,101.375,0,1,1,-0.5750000000000028,Very High
0866-QLSIR,0,0,0,0,34,1,1,DSL,Yes,Yes,No,Yes,No,No,One year,1,Mailed check,64.4,2088.75,1,0,3,Very Loyal,61.43382352941177,1,0,0,2.9661764705882376,High
6050-FFXES,0,0,1,0,69,1,1,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),105.35,7240.65,0,0,4,Long-term,104.93695652173912,1,1,1,0.4130434782608745,Very High
7181-BQYBV,0,0,1,1,1,1,1,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,102.45,102.45,1,0,4,New,102.45,0,1,0,0.0,Low
0362-RAOQO,0,0,0,0,40,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.65,830.25,0,1,0,Long-term,20.75625,0,0,0,-1.1062500000000028,Medium
9554-DFKIC,1,0,1,1,30,1,1,DSL,Yes,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),54.45,1588.7,0,0,1,Very Loyal,52.95666666666667,1,1,0,1.4933333333333323,High
5527-ACHSO,0,0,0,0,11,1,0,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,0,Mailed check,70.5,829.3,0,0,3,New,75.39090909090909,0,0,0,-4.890909090909091,Medium
0829-DDVLK,0,0,0,0,15,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.1,302.45,0,1,0,Loyal,20.163333333333334,0,0,0,-0.06333333333333258,Low
1399-UBQIU,1,0,0,0,11,1,0,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,69.35,712.25,0,0,3,New,64.75,1,0,0,4.599999999999994,Medium
1813-JLKWR,0,0,1,1,64,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.8,1336.65,0,1,0,Long-term,20.88515625,0,1,0,-1.0851562500000007,Medium
0336-PIKEI,1,1,1,0,72,1,0,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,0,Bank transfer (automatic),74.4,5360.75,0,0,5,Long-term,74.45486111111111,0,1,1,-0.054861111111108585,Very High
7322-OCWHC,1,1,1,0,72,1,1,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,1,Bank transfer (automatic),93.05,6735.05,0,0,4,Long-term,93.54236111111112,0,1,1,-0.4923611111111228,Very High
9537-VHDTA,0,0,0,1,1,1,0,DSL,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,51.2,51.2,0,0,1,New,51.2,0,1,0,0.0,Low
4957-TIALW,0,0,0,1,15,1,0,DSL,Yes,Yes,Yes,Yes,No,No,One year,0,Credit card (automatic),65.6,1010.0,0,0,4,Loyal,67.33333333333333,0,1,0,-1.7333333333333343,Medium
2054-PJOCK,0,0,0,0,60,1,1,DSL,No,No,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),80.55,4847.05,0,0,4,Long-term,80.78416666666666,0,0,1,-0.23416666666666686,Very High
9150-HEPMB,1,0,0,0,56,1,0,DSL,Yes,No,Yes,No,No,No,One year,0,Mailed check,52.7,3019.7,0,0,2,Long-term,53.92321428571428,0,0,0,-1.2232142857142776,High
9030-QGZNL,0,0,0,0,8,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.85,161.65,0,1,0,New,20.20625,1,0,0,0.6437500000000007,Low
6204-IEUXJ,0,0,0,0,3,1,0,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,0,Credit card (automatic),80.1,217.55,1,0,2,New,72.51666666666667,1,0,0,7.583333333333329,Low
3126-WQMGH,0,0,1,0,49,1,1,DSL,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),52.15,2583.75,0,0,0,Long-term,52.72959183673469,0,1,0,-0.5795918367346928,High
4529-CKBCL,0,0,0,0,2,1,0,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,80.2,146.05,1,0,1,New,73.025,1,0,0,7.174999999999997,Low
2506-CLAKW,0,0,0,0,6,1,0,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),98.15,567.45,1,0,5,New,94.575,1,0,0,3.575000000000003,Medium
7176-WRTNX,1,0,0,0,70,1,1,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),114.95,7711.25,0,0,6,Long-term,110.16071428571429,1,0,1,4.789285714285711,Very High
1583-IHQZE,1,0,0,0,12,1,1,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Mailed check,112.95,1384.75,1,0,5,New,115.39583333333333,0,0,0,-2.4458333333333258,Medium
